"","(Intercept)","TimeC","TimeE","Fw_dist_km","TimeC:Fw_dist_km","TimeE:Fw_dist_km"
"1",0.174349792519731,-0.174349792519729,-0.17434979251973,-0.0168446841593651,0.016844684159365,0.0168446841593651
"2",-0.0697219124206138,0.0697219124206119,0.0697219124206167,0.00673613416304611,-0.00673613416304613,-0.00673613416304623
"3",0.0658734792129117,-0.0658734792129117,-0.0658734792129133,-0.00636432046051577,0.00636432046051577,0.0063643204605159
"4",0.0658734792129113,-0.0658734792129124,-0.0658734792129114,-0.00636432046051573,0.00636432046051579,0.00636432046051573
"5",-0.110400529910672,0.110400529910674,0.110400529910672,0.0106662705501145,-0.0106662705501147,-0.0106662705501146
"6",0.0251948617228543,-0.0251948617228543,-0.0251948617228543,-0.00243418407344723,0.00243418407344723,0.00243418407344723
"7",0.092992557539616,-0.0929925575396158,-0.0929925575396159,-0.00898441138522805,0.00898441138522803,0.00898441138522804
"8",0.065873479212911,-0.0658734792129113,-0.065873479212911,-0.0063643204605157,0.00636432046051571,0.00636432046051571
"9",0.0568337864463826,-0.0568337864463827,-0.0568337864463826,-0.0054909568198183,0.0054909568198183,0.00549095681981829
"10",-0.0154837557672027,0.0154837557672027,0.0154837557672027,0.00149595231362126,-0.00149595231362126,-0.00149595231362126
"11",0.092992557539616,-0.0929925575396158,-0.0929925575396159,-0.00898441138522805,0.00898441138522803,0.00898441138522804
"12",0.00259562979297341,-0.00259562979297342,-0.0025956297929734,-0.000250774970393655,0.000250774970393655,0.000250774970393655
"13",0.12011163586632,-0.120111635866321,-0.12011163586632,-0.0116045023099403,0.0116045023099404,0.0116045023099403
"14",0.0568337864463826,-0.0568337864463828,-0.0568337864463826,-0.0054909568198183,0.0054909568198183,0.00549095681981829
"15",0.0568337864463826,-0.0568337864463828,-0.0568337864463826,-0.0054909568198183,0.0054909568198183,0.00549095681981829
"16",0.00621150689416102,-0.00621150689416102,-0.00621150689416102,-0.000600120426148604,0.000600120426148604,0.000600120426148604
"17",0.0373698307884199,-0.03736983078842,-0.0373698307884199,-0.00556242627578088,0.00556242627578088,0.00556242627578088
"18",0.0373698307884199,-0.03736983078842,-0.0373698307884199,-0.00556242627578088,0.00556242627578088,0.00556242627578088
"19",-0.0195553051761221,0.0195553051761221,0.0195553051761219,0.00291076895580385,-0.00291076895580385,-0.00291076895580384
"20",-0.0296009174045682,0.0296009174045682,0.0296009174045682,0.00440603870246615,-0.00440603870246614,-0.00440603870246614
"21",-0.06727196326124,0.0672719632612406,0.0672719632612402,0.0100133002524497,-0.0100133002524497,-0.0100133002524497
"22",-0.0396465296330141,0.0396465296330142,0.0396465296330138,0.00590130844912842,-0.00590130844912842,-0.00590130844912841
"23",-0.0798289785467981,0.0798289785467985,0.079828978546798,0.0118823874357776,-0.0118823874357776,-0.0118823874357776
"24",-0.0346237235187912,0.0346237235187914,0.0346237235187911,0.00515367357579728,-0.00515367357579728,-0.00515367357579728
"25",-0.04969214186146,0.0496921418614601,0.0496921418614598,0.00739657819579071,-0.00739657819579071,-0.00739657819579071
"26",-0.0195553051761221,0.0195553051761221,0.0195553051761219,0.00291076895580385,-0.00291076895580385,-0.00291076895580384
"27",-0.064760560204129,0.0647605602041295,0.0647605602041294,0.00963948281578414,-0.00963948281578416,-0.00963948281578417
"28",-0.0496921418614599,0.0496921418614601,0.0496921418614598,0.00739657819579071,-0.00739657819579071,-0.00739657819579071
"29",-0.130057039689026,0.130057039689027,0.130057039689026,0.0193587361690889,-0.019358736169089,-0.019358736169089
"30",0.070855204879891,-0.070855204879891,-0.0708552048798909,-0.0105466587641567,0.0105466587641567,0.0105466587641567
"31",0.027324218559974,-0.0273242185599742,-0.027324218559974,-0.00406715652911858,0.00406715652911858,0.00406715652911858
"32",-0.0229038425521189,0.0229038425521189,0.0229038425521188,0.00340919219970705,-0.00340919219970705,-0.00340919219970705
"33",-0.000496125401185186,0.000496125401185186,0.000496125401185186,-4.49959551228965e-07,4.49959551228983e-07,4.49959551228931e-07
"34",-0.00681831510586679,0.00681831510586679,0.0068183151058668,-6.18385190083882e-06,6.18385190083897e-06,6.18385190083807e-06
"35",-0.0447514533339565,0.0447514533339564,0.0447514533339566,-4.05872059985037e-05,4.05872059985049e-05,4.05872059984998e-05
"36",-0.0131405048105484,0.0131405048105484,0.0131405048105484,-1.19177442504504e-05,1.19177442504497e-05,1.19177442504483e-05
"37",0.0100408574357361,-0.0100408574357361,-0.0100408574357361,9.10652769429866e-06,-9.10652769429848e-06,-9.10652769429781e-06
"38",-0.000496125401185186,0.000496125401185186,0.000496125401185186,-4.49959551228979e-07,4.49959551228992e-07,4.49959551228947e-07
"39",-0.0278922807923536,0.0278922807923536,0.0278922807923536,-2.52968264033647e-05,2.52968264033664e-05,2.52968264033626e-05
"40",-0.0384292636292749,0.0384292636292749,0.0384292636292751,-3.48533136488913e-05,3.48533136488947e-05,3.48533136488867e-05
"41",-0.0826845915620463,0.0826845915620465,0.0826845915620465,-7.49905600961726e-05,7.49905600961738e-05,7.49905600961639e-05
"42",-0.0257848842199116,0.0257848842199116,0.0257848842199116,-2.33855289496647e-05,2.3385528949664e-05,2.33855289496619e-05
"43",-0.0700402121526829,0.0700402121526828,0.070040212152683,-6.35227753969303e-05,6.35227753969285e-05,6.35227753969197e-05
"44",-0.0278922807923536,0.0278922807923536,0.0278922807923536,-2.52968264033642e-05,2.52968264033665e-05,2.52968264033624e-05
"45",-0.0131405048105484,0.0131405048105484,0.0131405048105484,-1.19177442504503e-05,1.191774425045e-05,1.19177442504477e-05
"46",-0.0321070739245932,0.0321070739245933,0.0321070739245933,-2.91194212992812e-05,2.91194212992799e-05,2.91194212992796e-05
"47",-0.01946269451523,0.01946269451523,0.0194626945152302,-1.76516366000616e-05,1.76516366000615e-05,1.76516366000585e-05
"48",-0.000496125401185186,0.000496125401185186,0.000496125401185187,-4.49959551228959e-07,4.49959551228973e-07,4.49959551228904e-07
"49",-0.109461308193917,0.109461308193918,0.109461308193918,0.00459749916566189,-0.00459749916566189,-0.0045974991656619
"50",-0.000194914607364404,0.000194914607364405,0.000194914607364405,8.18663470699285e-06,-8.18663470699287e-06,-8.18663470699287e-06
"51",0.546137053325401,-0.546137053325402,-0.546137053325402,-0.0229383760200675,0.0229383760200676,0.0229383760200676
"52",-0.218727701780471,0.218727701780471,0.218727701780471,0.00918681169661681,-0.00918681169661685,-0.00918681169661685
"53",-0.0973205978075523,0.0973205978075525,0.0973205978075523,0.00408757555162128,-0.00408757555162129,-0.00408757555162128
"54",0.345815331750053,-0.345815331750054,-0.345815331750054,-0.0145246363799835,0.0145246363799835,0.0145246363799836
"55",-0.0184059802051232,0.0184059802051233,0.0184059802051233,0.000773072056532808,-0.00077307205653281,-0.000773072056532813
"56",0.0908604133814298,-0.0908604133814299,-0.0908604133814299,-0.0038162404744221,0.0038162404744221,0.00381624047442209
"57",0.87393623408506,-0.873936234085061,-0.873936234085062,-0.0367063136129323,0.0367063136129323,0.0367063136129324
"58",-0.036617045802882,0.0366170458028822,0.0366170458028821,0.00153795747835862,-0.00153795747835863,-0.00153795747835863
"59",0.0271216837892739,-0.0271216837892739,-0.0271216837892739,-0.00113914149803173,0.00113914149803173,0.00113914149803173
"60",0.145493610174706,-0.145493610174706,-0.145493610174706,-0.00611089673989953,0.00611089673989953,0.00611089673989955
"61",-0.0912502425961586,0.0912502425961587,0.0912502425961587,0.00383261374383608,-0.00383261374383608,-0.00383261374383608
"62",-0.000194914607364404,0.000194914607364404,0.000194914607364404,8.18663470699283e-06,-8.18663470699284e-06,-8.18663470699284e-06
"63",-0.218727701780471,0.218727701780471,0.218727701780471,0.00918681169661681,-0.00918681169661685,-0.00918681169661684
"64",-0.109461308193917,0.109461308193918,0.109461308193918,0.00459749916566189,-0.00459749916566189,-0.0045974991656619
"65",-0.144615815378685,0.144615815378685,0.144615815378685,0.00719603028366569,-0.0071960302836657,-0.00719603028366569
"66",-0.2004497216331,0.2004497216331,0.2004497216331,0.00997430511626286,-0.00997430511626286,-0.00997430511626286
"67",-0.0701706070580775,0.0701706070580775,0.0701706070580775,0.00349166384112893,-0.00349166384112893,-0.00349166384112893
"68",-0.256283627887514,0.256283627887515,0.256283627887514,0.01275257994886,-0.01275257994886,-0.01275257994886
"69",-0.144615815378685,0.144615815378686,0.144615815378685,0.0071960302836657,-0.00719603028366571,-0.00719603028366572
"70",-0.312117534141929,0.312117534141929,0.312117534141929,0.0155308547814572,-0.0155308547814572,-0.0155308547814572
"71",-0.256283627887514,0.256283627887515,0.256283627887514,0.01275257994886,-0.01275257994886,-0.01275257994886
"72",-0.312117534141929,0.312117534141929,0.312117534141929,0.0155308547814572,-0.0155308547814572,-0.0155308547814572
"73",0.134553715893387,-0.134553715893387,-0.134553715893387,-0.00669534387932008,0.00669534387932007,0.00669534387932009
"74",0.190387622147802,-0.190387622147802,-0.190387622147802,-0.00947361871191725,0.00947361871191726,0.00947361871191728
"75",0.134553715893387,-0.134553715893387,-0.134553715893387,-0.00669534387932008,0.00669534387932007,0.00669534387932009
"76",0.10663676276618,-0.10663676276618,-0.10663676276618,-0.00530620646302151,0.00530620646302151,0.00530620646302152
"77",-0.00503104974264908,0.0050310497426491,0.00503104974264908,0.000250343202172805,-0.000250343202172806,-0.000250343202172805
"78",0.0647613330753691,-0.0647613330753691,-0.0647613330753692,-0.00322250033857364,0.00322250033857364,0.00322250033857365
"79",0.0787198096389727,-0.0787198096389728,-0.0787198096389726,-0.00391706904672293,0.00391706904672293,0.00391706904672292
"80",-2.7945234843272e-17,-0.0127851880977586,-3.88418432110344e-19,1.06863128655372e-18,0.00125580070322695,1.9797007688618e-19
"81",-3.02890287333529e-16,0.107749812766236,7.61434010186017e-17,2.24412570176281e-17,-0.0105835197425162,-5.31594571700958e-18
"82",1.73080164190588e-16,0.121142590640012,-4.99449248824782e-17,-1.22892597953677e-17,-0.0118989997920431,3.10392677206345e-18
"83",-6.49050615714706e-17,0.147928146387567,-9.32235196184372e-17,-8.54905029242974e-18,-0.0145299598910972,8.79955283548513e-18
"84",-2.52408572777941e-17,-0.0127851880977586,-3.7593110894656e-19,9.35052375734502e-19,0.00125580070322695,1.88952195376962e-19
"85",-7.93284085873529e-17,-0.0395707438453127,8.77059768273407e-18,3.74020950293801e-18,0.00388676080228096,-1.99151419877505e-19
"86",-2.09138531730294e-16,0.094357034892459,-1.60861167478394e-17,6.4117877193223e-18,-0.00926803969298915,2.62204362998605e-18
"87",-1.58656817174706e-16,0.174713702135121,7.25616556050087e-17,1.60294692983058e-17,-0.0171609199901512,-5.98768437420192e-18
"88",-2.05532694976323e-16,0.0943570348924591,-1.915251425048e-17,5.87747207604544e-18,-0.00926803969298916,2.83067060435363e-18
"89",1.51445143666765e-16,0.0622143679953931,-6.01944824191317e-17,-1.3090733260283e-17,-0.00611088757412429,4.58584654395394e-18
"90",1.15386776127059e-16,0.121142590640013,-4.05629272125051e-17,-9.08336593570659e-18,-0.0118989997920431,3.06058875474555e-18
"91",1.00963429111176e-16,0.121142590640013,-4.44597629808823e-17,-9.08336593570659e-18,-0.0118989997920431,3.35606961071038e-18
"92",3.46160328381176e-16,0.201499257882675,-1.08398411227705e-16,-2.45785195907355e-17,-0.0197918800892052,7.35600557166751e-18
"93",-1.5324806204375e-17,-0.0127851880977586,-3.81873261527269e-19,4.00736732457644e-19,0.00125580070322695,1.67672682022122e-19
"94",1.15386776127059e-16,0.121142590640013,-4.49290519205446e-17,-9.61768157898345e-18,-0.0118989997920431,3.43344967141014e-18
"95",-1.98321021468382e-17,-0.0261779659715357,1.11110769596852e-17,1.870104751469e-18,0.00257128075275396,-8.06682390988395e-19
"96",-2.70437756547794e-18,0.0129212972974279,-1.05445462580443e-17,-1.46936801901136e-18,-0.00193242615832068,1.03529535112351e-18
"97",1.37021796650882e-16,-0.100822203835218,-1.27489128831167e-17,-6.4117877193223e-18,0.0150783206628562,3.79037696559173e-19
"98",3.064961240875e-17,0.0315956034495811,-6.61897849485509e-17,-8.81620811406817e-18,-0.00472523533732571,5.69189775026893e-18
"99",4.68758778016176e-17,0.0142794286507995,4.20480211451091e-19,-1.73652584064979e-18,-0.00213553955268655,-3.58811366838282e-19
"100",2.30773552254118e-16,-0.156845122301864,9.83270240542683e-17,4.27452514621487e-18,0.0234567482013947,-1.01809279314681e-17
"101",1.69023597842371e-18,0.00103764792231983,-5.90761302701014e-19,-1.50276274671616e-19,-0.000155183952668367,4.43398926128265e-20
"102",-9.194883722625e-17,-0.0346133001928179,-1.98995170340675e-17,1.06863128655372e-18,0.00517654266276521,2.41557847538495e-18
"103",1.80291837698529e-18,0.00103764792231983,-4.86333394538318e-19,-1.41927592745416e-19,-0.000155183952668367,3.64583322367282e-20
